Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2001,1,1,0,30,0,0,0,-8.5,-5.1000000000000005,1018,76.89,282,3.5,0.15
2001,1,1,1,30,0,0,0,-8.5,-5.5,1019,79.16,281,3.1,0.15
2001,1,1,2,30,0,0,0,-8.6,-6,1019,81.68,281,2.8000000000000003,0.15
2001,1,1,3,30,0,0,0,-8.700000000000001,-6.300000000000001,1019,82.78,281,2.7,0.15
2001,1,1,4,30,0,0,0,-8.8,-6.6000000000000005,1020,84.10000000000001,280,2.7,0.15
2001,1,1,5,30,0,0,0,-8.9,-6.800000000000001,1021,84.9,281,2.6,0.15
2001,1,1,6,30,0,0,0,-9,-6.9,1021,85.15,283,2.5,0.15
2001,1,1,7,30,0,0,0,-8.9,-5.9,1022,79.19,284,2.8000000000000003,0.15
2001,1,1,8,30,153,59,85,-8.3,-4.2,1022,73.29,289,3.3000000000000003,0.15
2001,1,1,9,30,702,76,287,-7.7,-2.4000000000000004,1022,66.85,303,3.7,0.15
2001,1,1,10,30,531,118,333,-7.300000000000001,-1,1022,62.14,319,3.8000000000000003,0.15
2001,1,1,11,30,630,116,406,-7.2,0,1021,58.6,323,3.5,0.15
2001,1,1,12,30,458,164,379,-6.9,0.8,1020,56.21,320,3.1,0.15
2001,1,1,13,30,660,99,383,-6.7,1.3,1020,55.35,316,2.8000000000000003,0.15
2001,1,1,14,30,223,139,217,-6.300000000000001,1.4000000000000001,1020,56.36,313,2.3000000000000003,0.15
2001,1,1,15,30,87,86,105,-5,0.4,1020,67.3,312,1.6,0.15
2001,1,1,16,30,0,15,15,-4.1000000000000005,-0.7000000000000001,1021,77.62,309,1.4000000000000001,0.15
2001,1,1,17,30,0,0,0,-4.800000000000001,-1.2000000000000002,1021,76.68,309,1.6,0.15
2001,1,1,18,30,0,0,0,-5,-1.3,1022,75.77,308,1.8,0.15
2001,1,1,19,30,0,0,0,-5.4,-1.6,1022,75.41,309,2.4000000000000004,0.15
2001,1,1,20,30,0,0,0,-5.6000000000000005,-2,1022,76.36,307,2.8000000000000003,0.15
2001,1,1,21,30,0,0,0,-5.7,-2.3000000000000003,1022,77.59,305,2.9000000000000004,0.15
2001,1,1,22,30,0,0,0,-5.7,-2.6,1022,79.33,307,3,0.15
2001,1,1,23,30,0,0,0,-5.7,-2.8000000000000003,1022,80.56,313,3,0.15
2001,1,2,0,30,0,0,0,-5.7,-2.9000000000000004,1022,80.83,319,2.9000000000000004,0.15
2001,1,2,1,30,0,0,0,-5.9,-2.9000000000000004,1023,80.02,324,2.8000000000000003,0.15
2001,1,2,2,30,0,0,0,-6.1000000000000005,-3,1023,79.4,323,2.7,0.15
2001,1,2,3,30,0,0,0,-6.2,-3.2,1024,79.74,316,2.5,0.15
2001,1,2,4,30,0,0,0,-6.300000000000001,-3.4000000000000004,1024,80.35000000000001,304,2.7,0.15
2001,1,2,5,30,0,0,0,-6.6000000000000005,-3.8000000000000003,1025,80.82000000000001,296,3.1,0.15
2001,1,2,6,30,0,0,0,-6.9,-4.3,1025,81.94,292,3.4000000000000004,0.15
2001,1,2,7,30,0,0,0,-7.300000000000001,-4.3,1026,79.53,294,3.9000000000000004,0.15
2001,1,2,8,30,587,45,141,-7.800000000000001,-3.6,1026,72.39,304,4.800000000000001,0.15
2001,1,2,9,30,365,103,213,-9,-2.8000000000000003,1026,62.440000000000005,313,5.5,0.15
2001,1,2,10,30,865,73,422,-9.9,-2.2,1026,55.6,317,5.7,0.15
2001,1,2,11,30,892,81,492,-10,-1.8,1026,53.51,318,5.7,0.15
2001,1,2,12,30,900,81,505,-10,-1.6,1025,52.75,319,5.6000000000000005,0.15
2001,1,2,13,30,893,73,460,-10.100000000000001,-1.4000000000000001,1025,51.68,320,5.4,0.15
2001,1,2,14,30,847,62,357,-10.100000000000001,-1.2000000000000002,1025,50.83,321,5.2,0.15
2001,1,2,15,30,734,47,211,-10,-1.6,1026,52.74,322,4.6000000000000005,0.15
2001,1,2,16,30,432,23,53,-9.700000000000001,-2.8000000000000003,1026,58.92,322,3.9000000000000004,0.15
2001,1,2,17,30,0,0,0,-9.4,-3.9000000000000004,1027,65.72,322,3.7,0.15
2001,1,2,18,30,0,0,0,-9.3,-4.3,1027,68.3,322,3.7,0.15
2001,1,2,19,30,0,0,0,-9.3,-5.1000000000000005,1027,72.61,320,3.6,0.15
2001,1,2,20,30,0,0,0,-9.3,-5.7,1027,75.74,319,3.4000000000000004,0.15
2001,1,2,21,30,0,0,0,-9.3,-6.2,1027,78.37,317,3.1,0.15
2001,1,2,22,30,0,0,0,-9.5,-6.7,1027,80.75,312,2.9000000000000004,0.15
2001,1,2,23,30,0,0,0,-9.600000000000001,-7.2,1027,82.79,306,2.7,0.15
2001,1,3,0,30,0,0,0,-9.9,-7.6000000000000005,1027,83.37,299,2.5,0.15
2001,1,3,1,30,0,0,0,-10.3,-8.1,1027,84.33,295,2.3000000000000003,0.15
2001,1,3,2,30,0,0,0,-10.600000000000001,-8.6,1026,85.26,293,2.1,0.15
2001,1,3,3,30,0,0,0,-11,-9,1026,85.74,289,1.9000000000000001,0.15
2001,1,3,4,30,0,0,0,-11.200000000000001,-9.4,1026,86.87,283,1.9000000000000001,0.15
2001,1,3,5,30,0,0,0,-11.4,-9.700000000000001,1026,87.72,276,2,0.15
2001,1,3,6,30,0,0,0,-11.5,-9.8,1026,87.52,273,2.1,0.15
2001,1,3,7,30,0,0,0,-11.5,-8.700000000000001,1026,79.85000000000001,272,2.7,0.15
2001,1,3,8,30,627,41,144,-11,-6.5,1026,70.3,279,3.4000000000000004,0.15
2001,1,3,9,30,810,57,302,-10.5,-4.2,1025,61.51,294,3.7,0.15
2001,1,3,10,30,897,64,427,-9.9,-2.3000000000000003,1025,55.980000000000004,298,3.3000000000000003,0.15
2001,1,3,11,30,936,66,500,-9.600000000000001,-0.9,1023,51.76,288,2.8000000000000003,0.15
2001,1,3,12,30,955,67,519,-9.5,0.2,1022,48.15,273,2.5,0.15
2001,1,3,13,30,936,64,471,-9.5,0.8,1021,46.160000000000004,256,2.4000000000000004,0.15
2001,1,3,14,30,880,58,366,-9.4,0.8,1020,46.35,241,2.2,0.15
2001,1,3,15,30,761,46,218,-8.8,-0.7000000000000001,1019,54.39,226,1.7000000000000002,0.15
2001,1,3,16,30,461,23,56,-7,-2.9000000000000004,1019,73.25,212,1.3,0.15
2001,1,3,17,30,0,0,0,-8.700000000000001,-4.3,1018,71.37,201,1.4000000000000001,0.15
2001,1,3,18,30,0,0,0,-9.4,-4.800000000000001,1018,70.37,197,1.5,0.15
2001,1,3,19,30,0,0,0,-9.700000000000001,-5.7,1018,73.49,202,1.8,0.14
2001,1,3,20,30,0,0,0,-9.8,-6.2,1017,75.84,211,1.8,0.14
2001,1,3,21,30,0,0,0,-9.600000000000001,-6.5,1017,78.51,223,1.8,0.14
2001,1,3,22,30,0,0,0,-9.4,-6.800000000000001,1016,81.51,234,1.7000000000000002,0.14
2001,1,3,23,30,0,0,0,-9.3,-7,1016,83.73,246,1.7000000000000002,0.14
2001,1,4,0,30,0,0,0,-9.3,-7.2,1015,85.21000000000001,257,1.7000000000000002,0.14
2001,1,4,1,30,0,0,0,-9.3,-7.300000000000001,1015,85.44,264,1.6,0.14
2001,1,4,2,30,0,0,0,-9.4,-7.300000000000001,1015,84.92,270,1.7000000000000002,0.14
2001,1,4,3,30,0,0,0,-9.3,-7,1015,83.38,273,1.7000000000000002,0.14
2001,1,4,4,30,0,0,0,-9.3,-6.7,1015,81.98,272,1.7000000000000002,0.14
2001,1,4,5,30,0,0,0,-9.1,-6.5,1015,82.01,271,1.7000000000000002,0.14
2001,1,4,6,30,0,0,0,-9,-6.5,1015,82.41,273,1.7000000000000002,0.14
2001,1,4,7,30,0,0,0,-9,-5.4,1016,75.86,276,1.9000000000000001,0.14
2001,1,4,8,30,0,36,36,-7.6000000000000005,-2.8000000000000003,1016,69.72,278,2.5,0.14
2001,1,4,9,30,254,116,192,-7,-0.4,1016,61.01,292,3.2,0.14
2001,1,4,10,30,842,74,415,-6.800000000000001,1.1,1016,55.57,306,3.7,0.14
2001,1,4,11,30,13,169,175,-6.5,1.7000000000000002,1015,54.58,306,3.8000000000000003,0.14
2001,1,4,12,30,1,155,156,-6.2,1.9000000000000001,1015,55.160000000000004,302,3.9000000000000004,0.14
2001,1,4,13,30,18,164,172,-5.9,1.8,1015,56.480000000000004,301,3.9000000000000004,0.14
2001,1,4,14,30,20,133,140,-5.7,1.5,1015,58.61,301,3.6,0.14
2001,1,4,15,30,47,87,98,-5.300000000000001,0.7000000000000001,1015,64.15,301,2.8000000000000003,0.14
2001,1,4,16,30,7,26,27,-4.5,-0.5,1015,74.37,301,2.1,0.14
2001,1,4,17,30,0,0,0,-4.6000000000000005,-1.5,1016,79.26,301,1.9000000000000001,0.14
2001,1,4,18,30,0,0,0,-5.2,-1.9000000000000001,1016,78.4,301,1.9000000000000001,0.14
2001,1,4,19,30,0,0,0,-6.1000000000000005,-3.8000000000000003,1016,83.85000000000001,298,1.8,0.78
2001,1,4,20,30,0,0,0,-6.9,-4.7,1015,84.41,293,1.8,0.78
2001,1,4,21,30,0,0,0,-7.4,-5.4,1015,85.72,288,1.7000000000000002,0.78
2001,1,4,22,30,0,0,0,-7.7,-5.9,1014,87.02,283,1.6,0.78
2001,1,4,23,30,0,0,0,-7.9,-6.4,1014,89.06,278,1.6,0.78
2001,1,5,0,30,0,0,0,-8.1,-6.7,1013,89.91,270,1.5,0.78
2001,1,5,1,30,0,0,0,-8.200000000000001,-6.9,1012,90.37,258,1.4000000000000001,0.78
2001,1,5,2,30,0,0,0,-8.200000000000001,-6.9,1012,90.10000000000001,240,1.3,0.78
2001,1,5,3,30,0,0,0,-8.200000000000001,-6.7,1011,89.15,219,1.3,0.78
2001,1,5,4,30,0,0,0,-7.800000000000001,-6,1010,86.76,200,1.6,0.78
2001,1,5,5,30,0,0,0,-7.300000000000001,-5.300000000000001,1009,86.13,187,2,0.78
2001,1,5,6,30,0,0,0,-6.7,-4.9,1008,87.38,179,2.3000000000000003,0.78
2001,1,5,7,30,0,0,0,-6.2,-4.3,1007,86.62,176,2.7,0.78
2001,1,5,8,30,63,60,71,-5.6000000000000005,-3.4000000000000004,1006,84.45,174,3.3000000000000003,0.78
2001,1,5,9,30,0,92,92,-5,-2.4000000000000004,1005,82.24,176,3.8000000000000003,0.78
2001,1,5,10,30,32,160,173,-4.5,-1.9000000000000001,1004,82.43,178,4.1000000000000005,0.78
2001,1,5,11,30,73,200,234,-4.2,-1.5,1002,82.01,179,4.4,0.78
2001,1,5,12,30,0,131,131,-3.8000000000000003,-1,1000,81.33,184,4.3,0.78
2001,1,5,13,30,0,115,115,-3.2,-0.2,999,80.36,194,4,0.78
2001,1,5,14,30,0,98,98,-2.5,0.5,999,80.41,209,3.5,0.78
2001,1,5,15,30,0,72,72,-1.9000000000000001,-0.30000000000000004,999,88.7,221,2.4000000000000004,0.78
2001,1,5,16,30,0,25,25,-2.6,-2.2,999,97.28,232,1.6,0.78
2001,1,5,17,30,0,0,0,-3.4000000000000004,-3.2,1000,98.55,246,1.8,0.78
2001,1,5,18,30,0,0,0,-3.4000000000000004,-3.3000000000000003,1000,98.94,254,1.9000000000000001,0.78
2001,1,5,19,30,0,0,0,-3.5,-3.5,1000,100,265,2,0.14
2001,1,5,20,30,0,0,0,-3.7,-3.7,1000,100,269,2.1,0.14
2001,1,5,21,30,0,0,0,-3.9000000000000004,-3.9000000000000004,1000,100,269,2.1,0.14
2001,1,5,22,30,0,0,0,-4,-4,1000,100,269,2.1,0.14
2001,1,5,23,30,0,0,0,-4,-3.9000000000000004,1000,99.42,271,2.3000000000000003,0.14
2001,1,6,0,30,0,0,0,-3.8000000000000003,-3.8000000000000003,1000,99.63,276,2.4000000000000004,0.14
2001,1,6,1,30,0,0,0,-4,-4,1000,100,279,2.4000000000000004,0.14
2001,1,6,2,30,0,0,0,-4.2,-4.2,1001,100,279,2.4000000000000004,0.14
2001,1,6,3,30,0,0,0,-4.3,-4.3,1001,100,278,2.5,0.14
2001,1,6,4,30,0,0,0,-4.2,-4.2,1002,100,279,2.5,0.14
2001,1,6,5,30,0,0,0,-4.3,-4.2,1003,99.12,280,2.6,0.14
2001,1,6,6,30,0,0,0,-4.4,-3.9000000000000004,1004,96.24000000000001,282,2.8000000000000003,0.14
2001,1,6,7,30,0,0,0,-4.3,-2.2,1004,85.58,288,3.4000000000000004,0.14
2001,1,6,8,30,0,32,32,-3.3000000000000003,0.2,1005,77.46000000000001,294,4.2,0.14
2001,1,6,9,30,764,61,293,-2.4000000000000004,2,1005,72.9,299,4.800000000000001,0.14
2001,1,6,10,30,36,162,177,-2.6,2.9000000000000004,1005,66.95,305,5.300000000000001,0.14
2001,1,6,11,30,347,185,347,-3.5,3.3000000000000003,1005,61.050000000000004,307,5.5,0.14
2001,1,6,12,30,0,141,141,-3.8000000000000003,3.5,1005,58.81,305,5.2,0.14
2001,1,6,13,30,214,190,285,-3.6,3.6,1005,59.26,303,4.800000000000001,0.14
2001,1,6,14,30,312,136,247,-3.2,3.4000000000000004,1005,62,302,3.8000000000000003,0.14
2001,1,6,15,30,46,89,100,-2.2,1.8,1006,74.82000000000001,302,2.4000000000000004,0.14
2001,1,6,16,30,43,28,32,-2.4000000000000004,-0.30000000000000004,1006,85.42,303,1.7000000000000002,0.14
2001,1,6,17,30,0,0,0,-3.7,-1.2000000000000002,1007,83.14,305,1.7000000000000002,0.14
2001,1,6,18,30,0,0,0,-3.8000000000000003,-1.3,1008,82.93,305,1.6,0.14
2001,1,6,19,30,0,0,0,-4.2,-1.8,1008,83.43,297,1.5,0.14
2001,1,6,20,30,0,0,0,-4.5,-2,1009,82.76,286,1.5,0.14
2001,1,6,21,30,0,0,0,-4.800000000000001,-2.1,1008,81.97,268,1.4000000000000001,0.14
2001,1,6,22,30,0,0,0,-4.9,-2.4000000000000004,1008,83.24,244,1.4000000000000001,0.14
2001,1,6,23,30,0,0,0,-4.9,-3.1,1008,87.65,223,1.5,0.14
2001,1,7,0,30,0,0,0,-4.9,-3.6,1008,90.93,210,1.7000000000000002,0.14
2001,1,7,1,30,0,0,0,-4.800000000000001,-3.9000000000000004,1008,93.67,206,1.9000000000000001,0.14
2001,1,7,2,30,0,0,0,-4.6000000000000005,-4.1000000000000005,1008,96.13,206,2.1,0.14
2001,1,7,3,30,0,0,0,-4.5,-4.3,1008,98.36,209,2.2,0.14
2001,1,7,4,30,0,0,0,-4.5,-4.4,1008,99.41,213,2.2,0.14
2001,1,7,5,30,0,0,0,-4.7,-4.7,1009,100,218,2,0.14
2001,1,7,6,30,0,0,0,-4.9,-4.9,1009,100,225,1.9000000000000001,0.14
2001,1,7,7,30,0,0,0,-4.800000000000001,-3.7,1009,92.13,234,2,0.14
2001,1,7,8,30,164,60,87,-3.9000000000000004,-1.3,1009,82.52,242,2.5,0.14
2001,1,7,9,30,222,120,187,-2.9000000000000004,0.9,1009,75.99,246,2.3000000000000003,0.14
2001,1,7,10,30,74,172,202,-1.6,3.1,1009,71.34,243,2,0.14
2001,1,7,11,30,148,208,278,-0.5,5,1008,67.56,240,1.8,0.14
2001,1,7,12,30,232,210,321,0.2,6.300000000000001,1008,65.13,238,1.7000000000000002,0.14
2001,1,7,13,30,258,186,301,0.7000000000000001,6.9,1007,64.46000000000001,233,1.5,0.14
2001,1,7,14,30,162,151,209,1.7000000000000002,6.2,1007,72.65,220,1.1,0.14
2001,1,7,15,30,206,89,138,2.4000000000000004,4.5,1007,86.34,204,1,0.14
2001,1,7,16,30,85,29,36,0.5,2.9000000000000004,1008,84.12,192,1.2000000000000002,0.14
2001,1,7,17,30,0,0,0,0.1,2,1008,87.04,186,1.3,0.14
2001,1,7,18,30,0,0,0,0.1,1.8,1008,88.64,185,1.2000000000000002,0.14
2001,1,7,19,30,0,0,0,0.1,1.3,1008,92.01,188,1.2000000000000002,0.14
2001,1,7,20,30,0,0,0,0.1,1,1008,93.96000000000001,193,1.1,0.14
2001,1,7,21,30,0,0,0,0.1,0.8,1008,95.03,196,1,0.14
2001,1,7,22,30,0,0,0,0.1,0.7000000000000001,1008,95.7,192,0.9,0.14
2001,1,7,23,30,0,0,0,0.2,0.6000000000000001,1008,96.87,187,0.8,0.14
2001,1,8,0,30,0,0,0,0.2,0.5,1007,97.9,188,0.7000000000000001,0.14
2001,1,8,1,30,0,0,0,0.2,0.5,1007,98.2,165,0.4,0.14
2001,1,8,2,30,0,0,0,0.1,0.30000000000000004,1007,98.28,108,0.30000000000000004,0.14
2001,1,8,3,30,0,0,0,-0.2,0.1,1006,97.59,62,0.5,0.14
2001,1,8,4,30,0,0,0,-0.4,0.1,1006,96.5,41,0.7000000000000001,0.14
2001,1,8,5,30,0,0,0,-0.4,0.1,1007,96.72,30,0.7000000000000001,0.14
2001,1,8,6,30,0,0,0,-0.30000000000000004,0.1,1007,96.93,31,0.8,0.14
2001,1,8,7,30,0,0,0,-0.30000000000000004,0.30000000000000004,1007,95.47,35,1,0.14
2001,1,8,8,30,0,29,29,-0.1,0.8,1007,93.85000000000001,36,1.3,0.14
2001,1,8,9,30,52,121,137,0.30000000000000004,1.2000000000000002,1007,93.47,32,1.4000000000000001,0.14
2001,1,8,10,30,34,162,176,0.4,1.3,1006,93.93,18,1.5,0.14
2001,1,8,11,30,6,163,165,0.5,1.4000000000000001,1005,93.61,9,1.6,0.14
2001,1,8,12,30,0,84,84,0.5,1.4000000000000001,1004,93.64,184,1.9000000000000001,0.14
2001,1,8,13,30,0,74,74,0.5,1.4000000000000001,1004,93.99,354,2.3000000000000003,0.14
2001,1,8,14,30,0,73,73,0.6000000000000001,1.3,1004,94.89,343,2.6,0.14
2001,1,8,15,30,0,73,73,0.4,0.9,1004,96.74000000000001,333,2.5,0.14
