Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2021,1,1,0,30,0,0,0,-1.3,0.2,1029,89.7,24,2.4000000000000004,0.14
2021,1,1,1,30,0,0,0,-1.8,-0.30000000000000004,1029,89.7,25,2.3000000000000003,0.14
2021,1,1,2,30,0,0,0,-2.1,-0.5,1029,88.66,28,2.2,0.14
2021,1,1,3,30,0,0,0,-2.2,-0.6000000000000001,1030,88.92,31,2.1,0.14
2021,1,1,4,30,0,0,0,-2.2,-0.6000000000000001,1030,89.17,33,2,0.14
2021,1,1,5,30,0,0,0,-2.4000000000000004,-0.5,1030,86.88,39,2.2,0.14
2021,1,1,6,30,0,0,0,-2.2,-0.2,1030,86.47,47,2.4000000000000004,0.14
2021,1,1,7,30,0,1,1,-1.8,0.30000000000000004,1030,85.81,54,2.5,0.14
2021,1,1,8,30,0,15,15,-1.4000000000000001,1.1,1030,83.58,68,2.8000000000000003,0.14
2021,1,1,9,30,0,16,16,-1,2,1029,80.49,83,2.9000000000000004,0.14
2021,1,1,10,30,0,24,24,-0.5,2.6,1029,79.75,90,2.9000000000000004,0.14
2021,1,1,11,30,0,15,15,-0.1,2.8000000000000003,1027,81.17,91,2.8000000000000003,0.14
2021,1,1,12,30,0,34,34,0.30000000000000004,2.7,1026,84.4,91,2.6,0.14
2021,1,1,13,30,0,62,62,0.7000000000000001,2.5,1025,87.96000000000001,86,3,0.14
2021,1,1,14,30,0,12,12,1.1,2.5,1023,90.24,87,3.5,0.14
2021,1,1,15,30,0,10,10,1.5,2.5,1022,93.16,101,3.3000000000000003,0.14
2021,1,1,16,30,0,5,5,1.7000000000000002,2.5,1021,94.15,114,2.9000000000000004,0.14
2021,1,1,17,30,0,0,0,2.1,2.8000000000000003,1020,94.99,124,2.6,0.14
2021,1,1,18,30,0,0,0,2.5,3,1020,96.78,128,2.3000000000000003,0.14
2021,1,1,19,30,0,0,0,2.7,3,1019,98.24000000000001,150,1,0.13
2021,1,1,20,30,0,0,0,2.6,2.9000000000000004,1017,97.87,162,0.9,0.13
2021,1,1,21,30,0,0,0,2.7,2.8000000000000003,1016,99.13,176,1.2000000000000002,0.13
2021,1,1,22,30,0,0,0,2.7,2.8000000000000003,1014,99.06,197,1.7000000000000002,0.13
2021,1,1,23,30,0,0,0,2.6,2.7,1013,99.36,206,2.1,0.13
2021,1,2,0,30,0,0,0,2.4000000000000004,2.5,1011,99.10000000000001,207,2.3000000000000003,0.13
2021,1,2,1,30,0,0,0,2.1,2.3000000000000003,1011,98.24000000000001,204,2.7,0.13
2021,1,2,2,30,0,0,0,1.8,2.1,1010,97.85000000000001,208,3,0.13
2021,1,2,3,30,0,0,0,1.6,2.2,1010,96.14,228,3.5,0.13
2021,1,2,4,30,0,0,0,1.9000000000000001,2.5,1010,95.89,250,3.7,0.13
2021,1,2,5,30,0,0,0,2.1,2.4000000000000004,1010,97.73,261,3.2,0.13
2021,1,2,6,30,0,0,0,1.9000000000000001,2.2,1011,97.87,266,3,0.13
2021,1,2,7,30,68,7,7,1.7000000000000002,2.5,1012,94.72,268,3.2,0.13
2021,1,2,8,30,575,41,135,2.4000000000000004,3.5,1013,92.64,271,3.2,0.13
2021,1,2,9,30,657,68,266,3.6,5,1013,90.42,276,3.2,0.13
2021,1,2,10,30,410,141,307,4.9,7.1000000000000005,1014,85.76,282,3.3000000000000003,0.13
2021,1,2,11,30,348,180,341,6.1000000000000005,9.1,1014,81.32000000000001,290,3.8000000000000003,0.13
2021,1,2,12,30,386,178,360,6.1000000000000005,10.200000000000001,1014,75.54,301,4.4,0.13
2021,1,2,13,30,358,164,319,5.800000000000001,10.4,1014,73.04,308,4.3,0.13
