Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1145370,-,-,-,38.89,-77.02,-5,22,-5,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,v3.2.2
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo
2007,1,1,0,30,0,0,0,8.4,9.700000000000001,1015,91.76,161,5.9,0.14
2007,1,1,1,30,0,0,0,9.700000000000001,10.700000000000001,1013,93.3,166,5.9,0.14
2007,1,1,2,30,0,0,0,10.700000000000001,11.5,1011,95.07000000000001,166,5.7,0.14
2007,1,1,3,30,0,0,0,11.4,12.100000000000001,1009,95.77,166,5.5,0.14
2007,1,1,4,30,0,0,0,12,12.4,1008,97.52,174,4.800000000000001,0.14
2007,1,1,5,30,0,0,0,12.200000000000001,12.4,1008,98.91,196,3.7,0.14
2007,1,1,6,30,0,0,0,12,12,1009,100,224,2.4000000000000004,0.14
2007,1,1,7,30,0,0,0,11.700000000000001,11.700000000000001,1009,100,253,1.5,0.14
2007,1,1,8,30,0,12,12,11.700000000000001,11.9,1010,98.75,282,1.4000000000000001,0.14
2007,1,1,9,30,0,84,84,11.600000000000001,12.4,1010,94.86,302,1.4000000000000001,0.14
2007,1,1,10,30,0,42,42,11.8,13,1009,92.41,305,1.6,0.14
2007,1,1,11,30,0,70,70,11.9,13.4,1008,90.88,297,1.6,0.14
2007,1,1,12,30,0,85,85,11.9,13.9,1007,87.73,277,1.4000000000000001,0.14
2007,1,1,13,30,0,77,77,12,14.3,1006,85.94,253,1.2000000000000002,0.14
2007,1,1,14,30,28,133,143,12,14.200000000000001,1005,86.88,250,1.2000000000000002,0.14
2007,1,1,15,30,163,84,120,12.3,13,1006,95.37,253,1.1,0.14
2007,1,1,16,30,0,14,14,11.3,11.3,1006,100,268,1,0.14
2007,1,1,17,30,0,0,0,10,10,1007,100,296,1.2000000000000002,0.14
2007,1,1,18,30,0,0,0,9.4,9.4,1007,100,307,1.4000000000000001,0.14
2007,1,1,19,30,0,0,0,9,9.3,1009,98.05,306,3.8000000000000003,0.14
