91.4,142.6,899.5,1164.8,105.3,100.8,99.8,647.0,110.1,615.8,65.2,118.9,111.4
91.4,142.6,899.5,1164.8,105.3,100.8,99.8,647.0,110.1,615.8,65.2,118.9,111.4
91.4,142.6,899.5,1164.8,105.3,100.8,99.8,647.0,110.1,615.8,65.2,118.9,111.4
91.4,142.6,899.5,1164.8,105.3,100.8,99.8,647.0,110.1,615.8,65.2,118.9,111.4
479.9,788.6,861.3,1119.2,1749.7,881.6,478.7,620.5,758.2,587.8,848.6,1094.8,1746.8
479.9,788.6,861.3,1119.2,1749.7,881.6,478.7,620.5,758.2,587.8,848.6,1094.8,1746.8
479.9,788.6,861.3,1119.2,1749.7,881.6,478.7,620.5,758.2,587.8,848.6,1094.8,1746.8
479.9,788.6,861.3,1119.2,1749.7,881.6,478.7,620.5,758.2,587.8,848.6,1094.8,1746.8
516.3,848.2,938.6,1217.4,1921.1,957.4,507.7,671.3,819.3,637.4,926.3,1189.5,1911.4
516.3,848.2,938.6,1217.4,1921.1,957.4,507.7,671.3,819.3,637.4,926.3,1189.5,1911.4
516.3,848.2,938.6,1217.4,1921.1,957.4,507.7,671.3,819.3,637.4,926.3,1189.5,1911.4
516.3,848.2,938.6,1217.4,1921.1,957.4,507.7,671.3,819.3,637.4,926.3,1189.5,1911.4
513.9,843.7,935.6,1214.3,1918.9,953.8,502.3,669.0,815.5,634.6,923.4,1184.9,1906.4
513.9,843.7,935.6,1214.3,1918.9,953.8,502.3,669.0,815.5,634.6,923.4,1184.9,1906.4
513.9,843.7,935.6,1214.3,1918.9,953.8,502.3,669.0,815.5,634.6,923.4,1184.9,1906.4
513.9,843.7,935.6,1214.3,1918.9,953.8,502.3,669.0,815.5,634.6,923.4,1184.9,1906.4
526.8,865.0,962.4,1248.1,1976.8,980.2,513.8,686.7,837.2,652.1,950.3,1218.0,1962.9
526.8,865.0,962.4,1248.1,1976.8,980.2,513.8,686.7,837.2,652.1,950.3,1218.0,1962.9
526.8,865.0,962.4,1248.1,1976.8,980.2,513.8,686.7,837.2,652.1,950.3,1218.0,1962.9
526.8,865.0,962.4,1248.1,1976.8,980.2,513.8,686.7,837.2,652.1,950.3,1218.0,1962.9
611.1,1005.5,1131.5,1459.6,2330.2,1149.2,597.3,799.3,977.8,764.7,1119.5,1429.1,2315.6
611.1,1005.5,1131.5,1459.6,2330.2,1149.2,597.3,799.3,977.8,764.7,1119.5,1429.1,2315.6
611.1,1005.5,1131.5,1459.6,2330.2,1149.2,597.3,799.3,977.8,764.7,1119.5,1429.1,2315.6
611.1,1005.5,1131.5,1459.6,2330.2,1149.2,597.3,799.3,977.8,764.7,1119.5,1429.1,2315.6
616.6,1015.6,1138.3,1466.7,2335.1,1157.4,977.5,804.6,986.4,771.0,1125.9,1439.5,2600.8
616.6,1015.6,1138.3,1466.7,2335.1,1157.4,609.5,804.6,1846.4,771.0,1125.9,1439.5,2600.8
