416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7
416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7
416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7
416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7,416.7
422.9,110.1,493.5,539.1,101.9,499.0,422.8,448.6,475.0,444.4,504.9,537.7
422.9,110.1,493.5,539.1,101.9,499.0,422.8,448.6,475.0,444.4,504.9,537.7
422.9,110.1,493.5,539.1,101.9,499.0,422.8,448.6,475.0,444.4,504.9,537.7
422.9,110.1,493.5,539.1,101.9,499.0,422.8,448.6,475.0,444.4,504.9,537.7
427.6,101.1,494.6,537.4,96.8,499.0,427.6,451.7,476.1,448.3,503.7,535.9
427.6,101.1,494.6,537.4,96.8,499.0,427.6,451.7,476.1,448.3,503.7,535.9
427.6,101.1,494.6,537.4,96.8,499.0,427.6,451.7,476.1,448.3,503.7,535.9
426.2,101.1,492.6,535.0,96.8,496.9,426.2,450.1,474.3,446.7,501.7,533.6
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
