63.6,121.8,897.6,1165.3,108.4,111.6,62.5,628.9,105.3,602.4,147.9,133.2
63.6,121.8,897.6,1165.3,108.4,111.6,62.5,628.9,105.3,602.4,147.9,133.2
63.6,121.8,897.6,1165.3,108.4,111.6,62.5,628.9,105.3,602.4,147.9,133.2
63.6,121.8,897.6,1165.3,108.4,111.6,62.5,628.9,105.3,602.4,147.9,133.2
452.7,770.7,858.2,1120.1,1753.4,889.8,452.0,600.2,751.7,576.1,923.4,1112.1
452.7,770.7,858.2,1120.1,1753.4,889.8,452.0,600.2,751.7,576.1,923.4,1112.1
452.7,770.7,858.2,1120.1,1753.4,889.8,452.0,600.2,751.7,576.1,923.4,1112.1
452.7,770.7,858.2,1120.1,1753.4,889.8,452.0,600.2,751.7,576.1,923.4,1112.1
489.6,832.5,934.6,1218.7,1925.3,963.5,489.2,649.3,811.6,626.9,995.1,1209.0
489.6,832.5,934.6,1218.7,1925.3,963.5,489.2,649.3,811.6,626.9,995.1,1209.0
489.6,832.5,934.6,1218.7,1925.3,963.5,489.2,649.3,811.6,626.9,995.1,1209.0
489.6,832.5,934.6,1218.7,1925.3,963.5,489.2,649.3,811.6,626.9,995.1,1209.0
487.4,828.9,931.2,1215.7,1923.3,959.0,487.1,646.3,807.2,624.6,989.7,1205.3
487.4,828.9,931.2,1215.7,1923.3,959.0,487.1,646.3,807.2,624.6,989.7,1205.3
487.4,828.9,931.2,1215.7,1923.3,959.0,487.1,646.3,807.2,624.6,989.7,1205.3
487.4,828.9,931.2,1215.7,1923.3,959.0,487.1,646.3,807.2,624.6,989.7,1205.3
500.4,850.7,957.8,1249.5,1981.3,985.1,500.2,663.7,828.6,642.3,1015.4,1238.9
500.4,850.7,957.8,1249.5,1981.3,985.1,500.2,663.7,828.6,642.3,1015.4,1238.9
500.4,850.7,957.8,1249.5,1981.3,985.1,500.2,663.7,828.6,642.3,1015.4,1238.9
500.4,850.7,957.8,1249.5,1981.3,985.1,500.2,663.7,828.6,642.3,1015.4,1238.9
584.8,991.4,1126.8,1461.1,2334.7,1153.8,584.6,776.2,969.1,755.0,1183.9,1450.3
584.8,991.4,1126.8,1461.1,2334.7,1153.8,584.6,776.2,969.1,755.0,1183.9,1450.3
584.8,991.4,1126.8,1461.1,2334.7,1153.8,584.6,776.2,969.1,755.0,1183.9,1450.3
584.8,991.4,1126.8,1461.1,2334.7,1153.8,584.6,776.2,969.1,755.0,1183.9,1450.3
589.8,999.5,1134.5,1467.9,2339.2,1163.9,589.3,782.9,978.9,760.2,1195.9,1458.6
589.8,999.5,1134.5,1467.9,2339.2,1163.9,589.3,782.9,978.9,760.2,1195.9,1458.6
589.8,999.5,1134.5,1467.9,2339.2,1289.9,589.3,782.9,978.9,760.2,1195.9,1458.6
589.8,1275.5,1134.5,1467.9,2339.2,1289.9,589.3,782.9,978.9,760.2,1195.9,1458.6
626.0,1059.3,1203.0,1549.3,2464.3,1236.2,625.0,831.2,1041.4,1118.0,1271.1,1542.3
626.0,1059.3,1203.0,1549.3,2464.3,1236.2,625.0,831.2,1041.4,806.0,1271.1,1542.3
682.0,1059.3,1203.0,1549.3,2464.3,1236.2,625.0,831.2,1041.4,806.0,1271.1,1542.3
682.0,1059.3,1439.0,1549.3,2478.3,1236.2,625.0,831.2,1041.4,806.0,1271.1,1542.3
627.1,1061.1,1204.7,1550.8,2479.3,1238.5,626.1,832.7,1043.6,807.2,1273.8,1544.2
627.1,1061.1,1204.7,1550.8,2465.3,1238.5,626.1,832.7,1043.6,807.2,1273.8,1544.2
627.1,1061.1,1204.7,1550.8,2465.3,1238.5,626.1,832.7,1043.6,807.2,1273.8,1544.2
627.1,1061.1,1204.7,1550.8,2465.3,1238.5,626.1,832.7,1043.6,807.2,1273.8,1544.2
596.1,1023.2,1163.0,1503.3,2398.3,1197.3,785.0,798.4,1006.1,772.4,1233.0,1497.0
596.1,1023.2,1163.0,1503.3,2398.3,1197.3,785.0,982.4,2082.1,772.4,1233.0,1515.0
596.1,1023.2,1163.0,2503.3,2398.3,1197.3,595.0,798.4,1006.1,772.4,1657.0,1515.0
596.1,1023.2,1163.0,1503.3,2398.3,1197.3,595.0,798.4,1006.1,772.4,1233.0,1497.0
521.5,919.4,3407.0,1361.3,2180.1,1079.1,520.3,709.2,902.9,682.8,1115.4,1355.5
521.5,919.4,3407.0,1361.3,2180.1,1079.1,520.3,709.2,902.9,682.8,1471.5,1355.5
521.5,919.4,3407.0,1361.3,2180.1,3682.1,520.3,709.2,902.9,801.0,1115.4,1355.5
521.5,919.4,3407.0,1361.3,2180.1,3682.1,520.3,709.2,902.9,801.0,1115.4,1355.5
