487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
462.8,107.1,883.8,1110.3,113.3
462.8,107.1,883.8,1110.3,113.3
462.8,107.1,883.8,1110.3,113.3
462.8,107.1,883.8,1110.3,113.3
496.9,98.4,963.4,1207.6,105.2
496.9,98.4,963.4,1207.6,105.2
496.9,98.4,963.4,1207.6,105.2
496.9,98.4,963.4,1207.6,105.2
493.5,94.9,961.2,1204.0,102.0
493.5,94.9,961.2,1204.0,102.0
493.5,94.9,961.2,1204.0,102.0
493.5,94.9,961.2,1204.0,102.0
506.0,93.1,988.5,1237.6,100.4
506.0,93.1,988.5,1237.6,100.4
506.0,93.1,988.5,1237.6,100.4
506.0,93.1,988.5,1237.6,100.4
590.1,92.2,1157.8,1449.1,99.5
590.1,92.2,1157.8,1449.1,99.5
590.1,92.2,1157.8,1449.1,99.5
590.1,92.2,1157.8,1449.1,99.5
621.6,100.1,1162.6,1457.1,106.8
597.6,100.1,1162.6,1457.1,106.8
597.6,708.1,1162.6,1457.1,366.8
597.6,100.1,1162.6,1457.1,106.8
637.7,1056.1,1226.7,1540.3,2477.5
637.7,1056.1,1226.7,1540.3,2477.5
637.7,1056.1,1226.7,1540.3,2477.5
637.7,1056.1,1226.7,2716.3,2477.5
639.3,1057.9,1227.8,1542.1,2479.1
639.3,1057.9,1437.8,1542.1,2479.1
639.3,1057.9,1437.8,1542.1,2479.1
639.3,1057.9,1227.8,1542.1,2479.1
629.7,1040.7,1206.2,1515.6,2433.5
629.7,1040.7,1206.2,1515.6,2433.5
629.7,1040.7,1206.2,1515.6,2433.5
629.7,1040.7,1206.2,1515.6,2433.5
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
532.0,1000.3,3106.0,1265.2,2012.9
532.0,1000.3,3106.0,1265.2,2012.9
532.0,1000.3,3106.0,1265.2,2012.9
532.0,875.2,3106.0,1265.2,2012.9
1225.1,879.6,3108.6,1269.7,2016.9
1225.1,879.6,3108.6,1269.7,2016.9
1225.1,879.6,3108.6,5528.7,2016.9
1225.1,879.6,3108.6,5528.7,2016.9
1182.4,806.7,3019.6,5418.1,1830.6
1182.4,806.7,918.6,5418.1,1830.6
1182.4,806.7,918.6,5418.1,1830.6
1182.4,806.7,918.6,5418.1,1830.6
1168.5,2241.2,894.4,5387.1,1781.0
1380.7,2241.2,894.4,5387.1,1781.0
1380.7,2241.2,1065.2,5387.1,5049.0
1380.7,2241.2,1065.2,1128.1,5049.0
1158.0,2223.2,872.3,1100.7,5002.6
469.0,2223.2,872.3,1100.7,5002.6
469.0,2223.2,872.3,1100.7,5002.6
469.0,2223.2,872.3,1100.7,5002.6
482.9,2244.7,896.5,1131.7,5052.2
482.9,2244.7,896.5,3033.0,5052.2
482.9,2244.7,896.5,3033.0,5052.2
482.9,788.7,896.5,3033.0,5052.2
534.5,869.1,987.3,1247.7,1970.0
534.5,869.1,987.3,1247.7,1970.0
704.5,869.1,987.3,1247.7,1970.0
704.5,869.1,987.3,1247.7,1970.0
606.2,979.3,1110.1,1405.3,2220.5
606.2,979.3,1110.1,1405.3,2220.5
606.2,979.3,1110.1,1405.3,2220.5
606.2,979.3,1110.1,1405.3,2220.5
634.6,1017.7,1147.5,1455.8,2293.2
634.6,1017.7,1147.5,1455.8,2293.2
634.6,1017.7,4835.5,1455.8,2872.4
634.6,1017.7,1147.5,1455.8,2872.4
639.6,1023.0,1150.7,1461.2,2877.3
639.6,1023.0,1150.7,1461.2,2877.3
639.6,1023.0,1150.7,1461.2,2877.3
639.6,1023.0,1150.7,1461.2,2298.1
586.4,1314.8,1039.5,1323.2,2065.4
586.4,1314.8,1039.5,1323.2,2065.4
586.4,1314.8,1039.5,1323.2,2065.4
586.4,1314.8,1039.5,1323.2,2065.4
541.3,1250.1,972.3,1234.6,1931.2
541.3,1250.1,972.3,1234.6,1931.2
541.3,867.4,972.3,1234.6,1931.2
541.3,867.4,972.3,1234.6,1931.2
506.2,822.0,930.7,1176.9,1852.1
506.2,822.0,930.7,1176.9,1852.1
506.2,822.0,930.7,1176.9,1852.1
506.2,822.0,930.7,1176.9,1852.1
487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
462.8,767.7,883.8,1110.3,1764.8
462.8,767.7,883.8,1110.3,1764.8
462.8,767.7,883.8,1110.3,1764.8
462.8,767.7,883.8,1110.3,1764.8
496.9,829.8,963.4,1207.6,1933.7
496.9,829.8,963.4,1207.6,1933.7
496.9,829.8,963.4,1207.6,1933.7
496.9,829.8,963.4,1207.6,1933.7
493.5,826.3,961.2,1204.0,1930.5
493.5,826.3,961.2,1204.0,1930.5
493.5,826.3,961.2,1204.0,1930.5
493.5,826.3,961.2,1204.0,1930.5
506.0,848.1,988.5,1237.6,1987.8
506.0,848.1,988.5,1237.6,1987.8
506.0,848.1,988.5,1237.6,1987.8
506.0,848.1,988.5,1237.6,1987.8
590.1,988.8,1157.8,1449.1,2340.9
590.1,988.8,1157.8,1449.1,2340.9
590.1,988.8,1157.8,1449.1,2340.9
590.1,988.8,1157.8,1449.1,2340.9
597.6,996.7,1162.6,1457.1,2348.2
597.6,996.7,1162.6,1457.1,2348.2
597.6,1306.7,1162.6,1457.1,2348.2
653.6,1306.7,1162.6,1457.1,2348.2
637.7,1056.1,1226.7,1540.3,2477.5
637.7,1056.1,1226.7,1540.3,2477.5
637.7,1056.1,1226.7,1540.3,2477.5
637.7,1056.1,1226.7,1540.3,2477.5
639.3,1057.9,1227.8,2044.1,2479.1
639.3,1057.9,1227.8,2044.1,2479.1
639.3,1057.9,1439.8,1542.1,2796.7
639.3,1057.9,1227.8,1542.1,2972.7
629.7,1040.7,1206.2,1515.6,2927.1
629.7,1040.7,1206.2,1515.6,2751.1
629.7,1040.7,1206.2,1515.6,2751.1
629.7,1040.7,1206.2,1515.6,2433.5
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
532.0,875.2,3106.0,1265.2,2012.9
532.0,875.2,3106.0,1265.2,2012.9
532.0,875.2,3106.0,1265.2,2012.9
532.0,875.2,3106.0,1265.2,2012.9
1225.1,879.6,3108.6,1269.7,2016.9
1225.1,879.6,3108.6,1956.4,2016.9
1225.1,879.6,1007.6,6508.5,2016.9
1225.1,879.6,1007.6,6508.5,2016.9
1182.4,806.7,918.6,6104.8,1830.6
1182.4,806.7,918.6,6104.8,1830.6
1182.4,806.7,918.6,6104.8,1830.6
1182.4,806.7,1032.5,5418.1,1830.6
1168.5,2241.2,1008.3,5387.1,1781.0
1448.5,2241.2,1008.3,1128.1,1781.0
759.5,2241.2,894.4,1128.1,5049.0
759.5,2241.2,894.4,1128.1,5049.0
749.0,2223.2,872.3,1100.7,5164.2
469.0,2223.2,872.3,1218.1,5164.2
469.0,2223.2,872.3,1218.1,5164.2
469.0,2223.2,872.3,1218.1,5002.6
482.9,2244.7,896.5,1131.7,5052.2
482.9,788.7,896.5,1131.7,5052.2
482.9,788.7,896.5,1131.7,5052.2
482.9,788.7,896.5,1131.7,5052.2
534.5,869.1,987.3,1247.7,5238.0
534.5,869.1,987.3,1247.7,5238.0
534.5,869.1,987.3,1247.7,5238.0
534.5,869.1,987.3,1247.7,1970.0
606.2,979.3,1774.1,1405.3,2220.5
606.2,979.3,1774.1,7313.3,2220.5
606.2,979.3,1774.1,1405.3,2220.5
649.6,979.3,1110.1,1405.3,2220.5
678.0,1017.7,1147.5,1455.8,2293.2
678.0,1017.7,1147.5,1455.8,2293.2
678.0,1017.7,1147.5,1455.8,2293.2
678.0,1017.7,1147.5,1455.8,2293.2
683.0,1023.0,1150.7,1461.2,2298.1
639.6,1023.0,1150.7,1461.2,2298.1
639.6,4215.0,1150.7,1461.2,2298.1
639.6,1023.0,1150.7,1461.2,2298.1
586.4,932.1,1039.5,1323.2,3047.0
586.4,932.1,1039.5,1323.2,3047.0
586.4,932.1,1039.5,1323.2,3047.0
586.4,932.1,1039.5,1323.2,3047.0
541.3,867.4,972.3,1234.6,2912.8
541.3,867.4,972.3,1234.6,1931.2
541.3,867.4,972.3,1234.6,1931.2
541.3,1303.4,972.3,1234.6,2262.6
506.2,1258.0,930.7,1176.9,2183.4
506.2,822.0,930.7,1176.9,2183.4
506.2,822.0,930.7,1176.9,2183.4
506.2,822.0,930.7,1176.9,2183.4
487.8,802.7,919.0,1157.3,2165.6
487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
487.8,802.7,919.0,1157.3,1834.3
462.8,767.7,883.8,1110.3,1764.8
462.8,767.7,883.8,1110.3,1764.8
462.8,767.7,883.8,1110.3,1764.8
462.8,767.7,883.8,1110.3,1764.8
496.9,829.8,963.4,1207.6,1933.7
496.9,829.8,963.4,1207.6,1933.7
496.9,829.8,963.4,1207.6,1933.7
496.9,829.8,963.4,1207.6,1933.7
493.5,826.3,961.2,1204.0,1930.5
493.5,826.3,961.2,1204.0,1930.5
493.5,826.3,961.2,1204.0,1930.5
493.5,826.3,961.2,1204.0,1930.5
506.0,848.1,988.5,1237.6,1987.8
506.0,848.1,988.5,1237.6,1987.8
506.0,848.1,988.5,1237.6,1987.8
506.0,848.1,988.5,1237.6,1987.8
590.1,988.8,1157.8,1449.1,2340.9
590.1,988.8,1157.8,1449.1,2340.9
590.1,988.8,1157.8,1449.1,2340.9
590.1,988.8,1157.8,1449.1,2340.9
597.6,996.7,1162.6,1927.1,2348.2
597.6,996.7,1162.6,1927.1,2348.2
597.6,996.7,1162.6,1457.1,2348.2
597.6,1500.7,1162.6,1457.1,2368.2
637.7,1056.1,1226.7,1540.3,2477.5
661.7,1056.1,1226.7,1540.3,2477.5
661.7,1056.1,1226.7,1540.3,2477.5
637.7,1056.1,1226.7,1540.3,2477.5
639.3,1057.9,1319.8,1542.1,2479.1
639.3,1057.9,1227.8,1542.1,2479.1
639.3,1057.9,1227.8,1542.1,2479.1
639.3,1057.9,1227.8,1542.1,2479.1
629.7,1040.7,1206.2,1515.6,2433.5
629.7,1040.7,1206.2,1515.6,2433.5
629.7,1040.7,1206.2,1515.6,2433.5
629.7,1040.7,1206.2,1515.6,2433.5
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
586.9,967.9,3218.2,1405.0,2247.2
532.0,875.2,3106.0,1265.2,2012.9
562.3,875.2,3106.0,1265.2,2012.9
