471.4,88.2,924.4,1180.6,120.2,932.2,509.4,647.9,786.5,599.7,888.4,1154.9,188.4,547.0,734.4,641.4,883.8,981.8,990.9
471.4,88.2,924.4,1180.6,120.2,932.2,509.4,647.9,786.5,599.7,888.4,1154.9,188.4,547.0,734.4,641.4,883.8,981.8,990.9
471.4,88.2,924.4,1180.6,120.2,932.2,509.4,647.9,786.5,599.7,888.4,1154.9,188.4,547.0,734.4,641.4,883.8,981.8,990.9
471.4,88.2,924.4,1180.6,120.2,932.2,509.4,647.9,786.5,599.7,888.4,1154.9,188.4,547.0,734.4,641.4,883.8,981.8,990.9
448.3,75.8,884.1,1127.2,104.6,891.2,84.4,613.0,754.4,573.3,853.3,119.1,169.4,517.4,703.4,607.2,843.2,142.9,948.7
448.3,75.8,884.1,1127.2,104.6,891.2,84.4,613.0,754.4,573.3,853.3,119.1,169.4,517.4,703.4,607.2,843.2,142.9,948.7
448.3,75.8,884.1,1127.2,104.6,891.2,84.4,613.0,754.4,573.3,853.3,119.1,169.4,517.4,703.4,607.2,843.2,142.9,948.7
448.3,75.8,884.1,1127.2,104.6,891.2,84.4,613.0,754.4,573.3,853.3,119.1,169.4,517.4,703.4,607.2,843.2,142.9,948.7
483.8,66.3,959.7,1219.5,92.6,966.3,73.3,657.2,818.7,624.2,933.0,111.7,154.7,553.4,768.5,647.6,909.9,129.1,1022.9
483.8,66.3,959.7,1219.5,92.6,966.3,73.3,657.2,818.7,624.2,933.0,111.7,154.7,553.4,768.5,647.6,909.9,129.1,1022.9
483.8,66.3,959.7,1219.5,92.6,966.3,73.3,657.2,818.7,624.2,933.0,111.7,154.7,553.4,768.5,647.6,909.9,129.1,1022.9
483.8,66.3,959.7,1219.5,92.6,966.3,73.3,657.2,818.7,624.2,933.0,111.7,154.7,553.4,768.5,647.6,909.9,129.1,1022.9
481.0,62.5,956.0,1214.0,87.8,962.4,68.8,652.3,816.1,621.9,930.9,108.8,148.9,549.1,766.2,642.5,905.4,123.6,1018.6
481.0,62.5,956.0,1214.0,87.8,962.4,68.8,652.3,816.1,621.9,930.9,108.8,148.9,549.1,766.2,642.5,905.4,123.6,1018.6
481.0,62.5,956.0,1214.0,87.8,962.4,68.8,652.3,816.1,621.9,930.9,108.8,148.9,549.1,766.2,642.5,905.4,123.6,1018.6
481.0,62.5,956.0,1214.0,87.8,962.4,68.8,652.3,816.1,621.9,930.9,108.8,148.9,549.1,766.2,642.5,905.4,123.6,1018.6
493.8,60.6,982.5,1246.6,85.4,988.8,66.6,668.7,838.4,639.6,958.2,107.3,145.9,562.5,788.7,657.7,929.1,120.9,1044.8
